BzI3ywnJiPD,https://www.instagram.com/p/BzI3ywnJiPD/,"06/25/2019 11:58:48am",carousel,317,1,"",2,"#1 left engine DC-3 fire shield getting a good cleaning before installation. That's not snow on the ground in June, that's soda from the soda blaster. Great job Dick!
#aircooled
www.mrdouglas.org
.
.
.
.
#radialengine #engine #fun #avnerd #boing #boingcorp",103_06-25-2019
BzLcdWJJQwS,https://www.instagram.com/p/BzLcdWJJQwS/,"06/26/2019 11:57:40am",carousel,339,4,"",3,"Engine baffling ensures even flow of cooling air around the cylinders, without the baffling cooling air would pass through the engine and not cool the backside of the cylinders. Now that the fire shield is in place we can put on overhauled accessories. The bolts you see hold the pan and the engine mount to the engine. #aircooled 
www.mrdouglas.org
.
.
.
.
@save_a_dc3  #aircraftrestoration #stickandrudder #dc3plane #fly #flying #avnerd #avgeek #aviationlovers #pratt #prattwhitney #photooftheday #pilot  #philanthropy #radialengine #photooftheday #pilot #pilotslife #photography #pilotlifestyle #aircraft #air #airplane #dc3",105_06-26-2019
BzTIwF8pFxG,https://www.instagram.com/p/BzTIwF8pFxG/,"06/29/2019 11:39:23am",image,308,2,"",1,"The Team in Deland Florida installing accessories and final adjustment to the exhaust before we install the pan and engine mount. #prattwhitney
.
.
.
#getitdone #engineoverhaul #dc3plane #volunteer #veterans #goodjob",107_06-29-2019
BzWCHW_pf2c,https://www.instagram.com/p/BzWCHW_pf2c/,"06/30/2019 2:39:07pm",carousel,119,3,"",4,"DC-3 left side engine coming together!
Installation of the Pan and Engine Mount today. #prattwhitney 1830 - 75  this engine  will produce 1,350 shaft horsepower! 
www.mrdouglas.org
.
.
.
.
#donatetoday #dc3restoration #engineoverhaul #engine #charity #give 
#pilotslife #aviation #boingcorp #boing",109_06-30-2019
BzyEd1YpQH2,https://www.instagram.com/p/BzyEd1YpQH2/,"07/11/2019 11:58:24am",carousel,517,7,"",3,"Headfirst into the belly of the beast!
Joe Nepute really diving into the nose of Mr. Douglas as we replace engine instrument hoses. #aircraftspruce 
www.mrdouglas.org
.
.
.
.
.
#flightinstruments #hoses #fun #dc3plane #restoration #garminaviation #photooftheday #boingcorp",111_07-11-2019
Bz5Z5hzppvO,https://www.instagram.com/p/Bz5Z5hzppvO/,"07/14/2019 8:20:22am",carousel,594,0,"Tullahoma Regional Airport",3,"Tom Hayes (Capt.36), I have your job today! Replacing the rubber mounts in the instrument panel mounting brackets. It's only 99 degrees in the shade! Thank you Lord for this cool breeze. #garminaviation 
www.mrdouglas.org
.
.
.
.
.
@save_a_dc3  #garminavionics #avionics #aircraft  #stickandrudder #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #photooftheday #pilot #pilotlife #philanthropy #radialengine #photooftheday #pilot #pilotslife #photography #skydiving #boeingcompany #boeinglovers",113_07-14-2019
B0ESJBFJIt1,https://www.instagram.com/p/B0ESJBFJIt1/,"07/18/2019 1:44:13pm",image,446,0,"",1,"We need donations to upgrade the new instrument panel in Mr. Douglas.
If you would like to contribute please follow the link on our website. 
www.mrdouglas.org
.
.
.
. 
#501c3 #please #help #donatetoday #philanthropy",115_07-18-2019
B0i3w5LJ_5n,https://www.instagram.com/p/B0i3w5LJ_5n/,"07/30/2019 10:50:11am",carousel,682,0,"DeLand, Florida",5,"Fire suppression ring installed and ready to be hooked up. I hope we never have to use it.
#fire 
www.mrdouglas.org
.
.
.
.
.
.
#firesuppressionsystem #firesuppression #prattwhitney #boeingcompany #enginefire 
#aircraft #dc3plane #dc3lovers",117_07-30-2019
B1L00vQHBVP,https://www.instagram.com/p/B1L00vQHBVP/,"08/15/2019 8:34:08am",video,713,3,"DeLand Municipal Airport",1,"Making sure all the rear cowl parts fit.
mrdouglas.org
#prattwhitneypowered
.
.
.
.
.
.
#engineoverhaul #maintenance
#dc3plane #fun
#dc3lovers #photooftheday",119_08-15-2019
B1wSQgmJhhe,https://www.instagram.com/p/B1wSQgmJhhe/,"08/29/2019 12:23:13pm",carousel,604,1,"",2,"We are offering at auction this historic original Mister Douglas t-shirt from 1976. Thanks Larry for preserving it all these years, and donating it to The Mr. Douglas Society Inc. After talking to the designer Karen McClarty in DeLand, FL as to the t-shirts history, we believe it to be the first t-shirt promoting this historic aircraft. So we had Karen sign it and dated it. 
Just place your bid in the comment section and hopefully you'll be the one to receive this beautiful t-shirt.",121_08-29-2019
B17Q77uJmVd,https://www.instagram.com/p/B17Q77uJmVd/,"09/02/2019 6:43:19pm",image,673,4,"",1,"New Power Plant Control Knobs!  Mixture, Throttle and Propeller!! #prattandwhitney 
mrdouglas.org
.
.
.
.
.
.
 #aircraft #aircraftrestoration #stickandrudder #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #photooftheday #pilot #pilotlife #philanthropy #radialengine #photooftheday #pilot #pilotslife #photography #pilotlifestyle #air #airplane #sky #skydiving #boeingcompany #boeinglovers #boeing #dc3restoration #dc3",123_09-02-2019
B2RhFgnJNsP,https://www.instagram.com/p/B2RhFgnJNsP/,"09/11/2019 10:07:44am",image,690,10,"",1,"Nothing like a box of freshly overhauled engine instrument gauges! Can't wait to see them installed in the new panel were having made.
www.texasaircraft@sbcglobal.net .
.
.
.
#aircraftinstruments #aircraftspruce #prattwhitneypowered #gauges #aircraftgauges #funstuff #dc3lovers #tailwheelpilot",125_09-11-2019
B2WvZsxJdIh,https://www.instagram.com/p/B2WvZsxJdIh/,"09/13/2019 10:49:01am",carousel,765,3,"Tullahoma Regional Airport",4,"This is our temporary tie down while Tullahoma Regional Airport host the AOPA Convention. Once the event is over we'll be back in our normal spot, and tied down properly!
www.mrdouglas.org
.
.
.
.
#save_a_dc3
#aopa #kubota #tractor #tiedown 
#mrdouglas #kubotatractor #dc3",127_09-13-2019
B2Zkfa5pQsM,https://www.instagram.com/p/B2Zkfa5pQsM/,"09/14/2019 1:11:24pm",carousel,724,1,"Tullahoma Regional Airport",2,"Installing the engine gauges to their perspective hoses, we will install them into the temporary panel once we receive some of our overhauled flight instruments.
www.mrdouglas.org
.
.
.
.
.
#flying #fly #mrdouglas #dc3 #dc3restoration #warbird #avnerd #avgeek #aviation #aviationlovers #veterans #prattwhitney #boingcorp #aviationmechanic #roundmotors #pilot #pilotlife #sky #skydiving #skydivers #skydivemrdouglas #taxdeductabledonations #publiccharity #donate",129_09-14-2019
B215vdMnNfG,https://www.instagram.com/p/B215vdMnNfG/,"09/25/2019 2:05:43pm",video,724,3,"DeLand Municipal Airport",1,"Painting up the temporary instrument panel so we can install our newly overhauled engine gauges and flight instruments.
www.mrdouglas.org
.
.
.
.
#flight #flightinstruments #pilots #piloteyes #dc3lovers #paint #crylon
#spraypaint",131_09-25-2019
B3UwNWuJ60Q,https://www.instagram.com/p/B3UwNWuJ60Q/,"10/07/2019 12:48:59pm",image,91,0,"Sanborn Activity Center",1,"60 year Anniversary of Skydiving at the Wayne G. Sanborn Activities Center, DeLand, Florida. November 9, 2019.
www.mrdouglas.org
.
.
.
.
#funstuff #events #fun #everyone #yourinvited #skydiving #skydivemrdouglas #pilots #dc3lovers",133_10-07-2019
B35aNQRAuWu,https://www.instagram.com/p/B35aNQRAuWu/,"10/21/2019 6:28:38pm",carousel,193,4,"",4,"It's good to be back on the job in Tullahoma Tennessee. We are going to hang the left engine tomorrow. 
www.mrdouglas.org
#dc3lovers
.
.
.
.
#aircraft #aircraftrestoration #stickandrudder #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #photooftheday #pilotlife #radialengine #photooftheday #pilot #pilotslife #photography #pilotlifestyle #aircraft #air #airplane #sky #skydiving #boeingcompany #boeinglovers #boeing #dc3restoration #dc3",135_10-21-2019
B373j7KgXWY,https://www.instagram.com/p/B373j7KgXWY/,"10/22/2019 5:24:30pm",video,166,4,"Tullahoma Regional Airport",1,"Hanging the left side engine today, on the ramp at the Tullahoma Regional Airport. Quite a relief having both zero time engines installed on Mr. Douglas!!",137_10-22-2019
B4Dq3uYhZdY,https://www.instagram.com/p/B4Dq3uYhZdY/,"10/25/2019 6:10:43pm",video,142,6,"",1,"Left side oil tank installation. Pratt & Whitney 1830 engines consume about a gallon of oil per flight hour.",139_10-25-2019
B4KYzbGprH4,https://www.instagram.com/p/B4KYzbGprH4/,"10/28/2019 8:43:27am",carousel,190,15,"Tullahoma Regional Airport",2,"Mr.Douglas feeling strong at the Tullahoma Regional Airport. Standing proud with two zero time engines.
#prattwhitney 
www.mrdouglas.org
.
.
.
.
#aircraft #aircraftrestoration #stickandrudder #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #photoofthedray #pilot #pilotlife #radialengine #photooftheday #pilotslife #photography #pilotlifestyle #aircraft #air #airplane #sky #skydiving #boeingcompany #boeinglovers #boeing #dc3restoration #dc3",141_10-28-2019
B4doP9HJlFK,https://www.instagram.com/p/B4doP9HJlFK/,"11/04/2019 7:04:00pm",carousel,136,4,"",3,"Replacing shock mounts for the instrument panel. Glad thats done!
#aircraftinstruments 
www.mrdouglas.org
.
.
.
.
#aircrafts #aircraftspruce #prattwhitneypowered #gauges #aircraftgauges #funstuff #dc3lovers #tailwheelpilot",143_11-04-2019
B4idrFXJwxV,https://www.instagram.com/p/B4idrFXJwxV/,"11/06/2019 4:07:47pm",image,133,1,"",1,"Installed flight instruments and engine instruments in the temporary panel today.
www.mrdouglas.org
.
.
.
.
@save_a_dc3  #garminavionics #avionics #aircraft  #stickandrudder #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #photooftheday #pilot #pilotlife #philanthropy #radialengine #photooftheday #pilot #pilotslife #photography #skydiving #boeingcompany #boeinglovers",145_11-06-2019
B4ste_tgIPi,https://www.instagram.com/p/B4ste_tgIPi/,"11/10/2019 3:38:21pm",image,47,0,"Sanborn Activity Center",1,"The Mr. Douglas Society Inc, was at the 60 Years of Skydiving: EXPO. In DeLand FL.  We would like to thank you for your heart felt donations. It's a challenging project, but with you're encouraging words and your continued support, Mister Douglas will fly again!
www.mrdouglas.org
.
.
.
.
#aircraft #aircraftrestoration #stickandrudder #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #pilot #pilotlife #radialengine #photooftheday #pilotslife #photography #pilotlifestyle #aircraft #air #airplane #sky #skydiving #boeingcompany #boeinglovers #boeing #dc3restoration #dc3",147_11-10-2019
B5vdWa6piDr,https://www.instagram.com/p/B5vdWa6piDr/,"12/06/2019 1:46:29pm",image,32,1,"Valparaiso, Indiana",1,"Great Quality Mr. Douglas T-shirts are now available for Christmas! 
We have Ladies V- necks
$25 dollar donation that includes shipping.
To order email me:
 mrouse@mrdouglas.org",149_12-06-2019
B6tYe7KJSz7,https://www.instagram.com/p/B6tYe7KJSz7/,"12/30/2019 2:56:52pm",image,149,2,"Valparaiso, Indiana",1,"Wishing everyone a prosperous New Year. Help us make Mister Douglas fly in this new year by making ( SAVE-A-DC-3 The Mr. Douglas Society Inc.) apart of your yearly charitable contributions list. All donations are tax deductible. Thank you so much for your continued support.
mrdouglas.org .
.
.
.
.
.
#publiccharity #photography #501c3 #philanthropy #donate #donatetoday #foundation #fundraiser #fundraising #fun",151_12-30-2019
B9PMUcepVwf,https://www.instagram.com/p/B9PMUcepVwf/,"03/02/2020 11:07:33am",carousel,122,1,"DeLeon Springs, Florida",4,"We picked up some hard to find cowling parts in Griffin Georgia the other day, now we need to get the baked on paint off of them! not such an easy task.
www.mrdouglas.org
#paint
.
.
.
.
#painting #paintstripping #dc3 #funny 
#airplane #restoration #fly #flying #pilot #pilotlife",153_03-02-2020
B9aeU1tpW2n,https://www.instagram.com/p/B9aeU1tpW2n/,"03/06/2020 8:16:32pm",carousel,108,7,"",5,"Overhauling the fire detector
sensors with all new copper conduits thanks to Airflex Industries Inc. .
.
.
#airplane #conduit #electrical #aircraft
#dc3 #mcdonnelldouglas #firedetection #sensors",155_03-06-2020
B9j6ieBpycI,https://www.instagram.com/p/B9j6ieBpycI/,"03/10/2020 1:16:13pm",image,183,3,"",1,"Battery box tray's have been rebuilt to hold some new Gill 88 batteries. Now we just need the batteries! Lol
Donate today at:
www.mrdouglas.org
.
.
.
.
#gillbattery #dc3 #restoration #aircraftbattery #concordebattery #leadacidbattery #leadacidbatteryreplacement",157_03-10-2020
B-Z05D-AV2b,https://www.instagram.com/p/B-Z05D-AV2b/,"03/31/2020 11:50:33am",video,244,4,"",1,"Right engine oil tank cleaned repaired and ready to be installed. We were hoping to get the tank installed in early to mid April. Now that we are all sheltered in place, we are not sure. So we are continuing to work on what we can in the shop. 
www.mrdouglas.org
.
.
.
.
.
#publiccharity #501c3 #philanthropy #donate #donatetoday #foundation #fundraiser #fundraising #fun
#aircraft #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #pilot #pilotlife #radialengine #prattwhitney #pratt #pilotslife #photography #pilotlifestyle #aircraft #air #airplane #sky #boeingcompany",159_03-31-2020
B_gYErujYQQ,https://www.instagram.com/p/B_gYErujYQQ/,"04/27/2020 9:24:34pm",video,285,5,"",1,"DC-3 Carburetor air box and how it functions. Thanks Dan for the rubber boot!
.
.
.
.
.
#carburetor #carbheat #prattwhitney #pw1830engines #dc3restoration #dc3dakota #engine #radialengine #aircraft #airplane #pilotslife #aircraftmechanic #aircraftmaintenance",161_04-27-2020
CBdjhWaAF52,https://www.instagram.com/p/CBdjhWaAF52/,"06/15/2020 12:05:14pm",carousel,301,7,"",4,"Preventive maintenance! Jim and I stop by Tullahoma Tennessee on Thursday to lube control surface bearings. We also stoped in Atlanta and dropped off the rest of the oil line hoses to be rebuild. 
mrdouglas.org
.
.
.
.
.
#dc3restoration #misterdouglas #oil #oillines #oiltank #fabric #fabrication #bearings #controlsurface #pilotslife #fun 
#photooftheday",163_06-15-2020
CI3dVuogQgj,https://www.instagram.com/p/CI3dVuogQgj/,"12/16/2020 12:11:13pm",image,312,12,"",1,"The Mr. Douglas Society would like to thank our Donors for there continued support during this pandemic. Now that a vaccine will soon be available, we will be ramping up to complete the restoration project. If everything goes well we should have Mister Douglas running this summer.
www.mrdouglas.org
.
.
.
.
.
#aircraft #airplane #dc3 #pilot #taildragger #typerating #donor #philanthropy #philantrophy #giving #commercialpilot #fun #photooftheday #photography #aircraftrestoration",165_12-16-2020
CJghGQmg0lH,https://www.instagram.com/p/CJghGQmg0lH/,"01/01/2021 10:52:56am",image,197,13,"",1,"Wishing everyone a great New Year!
This is Mister Douglas back in the early 70's.
Thanks Jerry Irwin for sharing this awesome photo.
.
.
.
.
#dc3 #happynewyear #happyholidays #aircraftrestoration #skyphotography #skyporn #sky #photooftheday #photo #airplane #pilotlife",167_01-01-2021
COMRmlQAIPH,https://www.instagram.com/p/COMRmlQAIPH/,"04/27/2021 9:49:41pm",image,134,2,"",1,"We are back to work on the restoration of this great airplane! We want to thank our volunteers for their continued commitment to this awesome project! We'd like to give a thunderous applause to our donors for their continued support, we can't do this without you! Thank you so much, for your heartfelt donations.
www.mrdouglas.org
.
.
#dc3dakota #restoration #donate #historic #airplanes",169_04-27-2021
COQhreFgSfL,https://www.instagram.com/p/COQhreFgSfL/,"04/29/2021 1:27:43pm",video,227,3,"",1,"Let's get this cowling off and get to work!
mrdouglas.org
.
.
.
.
#aircraft #aircraftrestoration #stickandrudder #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #photoofthedray #pilot #pilotlife #radialengine #photooftheday #pilotslife #photography #pilotlifestyle #aircraft #air #airplane #sky #skydiving #boeingcompany #boeinglovers #boeing #dc3restoration #dc3",171_04-29-2021
COTQ9KRg1a3,https://www.instagram.com/p/COTQ9KRg1a3/,"04/30/2021 2:58:43pm",carousel,152,0,"",4,"Battery boxes rebuilt and installed. Another task completed now we just need some new batteries!
www.mrdouglas.org
.
.
.
.
.
.
#batteries #aircraftmaintenance #airplane #boeingcompany #boeinglovers #gillbattery #dc3restoration #dc3lovers",173_04-30-2021
CQoDZthAzZj,https://www.instagram.com/p/CQoDZthAzZj/,"06/27/2021 9:58:28am",video,572,7,"",1,"Are our volunteers hard at work getting our favorite jump airplane ready to fly again! It's truly a labor of love!
mrdouglas.org
.
.
.
.
.
#dc3 #aircraftrestoration #boeinglovers #airplane #aircraftmaintenance #radialengine",175_06-27-2021
CSZsQaRgOpR,https://www.instagram.com/p/CSZsQaRgOpR/,"08/10/2021 12:58:18pm",image,158,4,"",1,"You sure this is the right size fitting? Compression fitting on the new oil line. We were having some problems with so Mark pulled out the book the double check! It's the right one just takes a little more patience! LOL
#aircraftspruce 
.
.
.
.
#aircraftrestoration #oilline #radialengine #compressionfittings",177_08-10-2021
CTdhSlcAqaB,https://www.instagram.com/p/CTdhSlcAqaB/,"09/05/2021 9:13:48pm",video,177,4,"Deland Airport",1,"It's much easier building oil line hoses when you have a shop to work in! I want to thank the guys in Texas for offering to make them up for us. It's such a labor of love!
mrdouglas.org
.
.
.
.
.
#oil #aeroshell #phillips66 #firesleeve #compressionfittings #mandrill #hose #hoseclamp #dc3",179_09-05-2021
CT5xM2Lgbqj,https://www.instagram.com/p/CT5xM2Lgbqj/,"09/16/2021 8:28:35pm",carousel,195,4,"",2,"This is what happens when you crank down the lower halves of the engine cowling too tight for for 75 years. It crushes the substructure. Glad we had old cowlings that we could take apart and replace the crushed pieces.
mrdouglas.org
.
.
.
.
.
#airplanestuff #airplanelovers #pilotlife #airplanephotos #fun #dc3dakota #dc3restoration #aircraftmaintenance #rivets",181_09-16-2021
CUJo8M0gNTa,https://www.instagram.com/p/CUJo8M0gNTa/,"09/23/2021 12:24:16am",image,159,7,"",1,"Sent out the right and left auxiliary boost bumps for overhaul today. Prop Governors went out last week, these are the last of the accessories to be overhauled. Everything firewall forward will be complete! Both engines. Anybody wishing to make a donation, Now would be a good time!  Thank You All for your continued support.
mrdouglas.org
. 
.
.
.
.
#fuel #boost #pumps #aviationdaily #dc3restoration",183_09-23-2021
CU6NFqOjfW1,https://www.instagram.com/p/CU6NFqOjfW1/,"10/11/2021 9:04:12pm",video,222,3,"",1,"Oil systems complete! Time to fill it up with oil. We put 10 gallons in today and if there's still 10 gallons in it tomorrow, will put in another 10 in. LOL
mrdouglas.org
#phillips66 #oil #aviation #aviationlovers #radialengine #picoftheday #funnyvideos",185_10-11-2021
CU_BaJbg99S,https://www.instagram.com/p/CU_BaJbg99S/,"10/13/2021 5:57:49pm",image,191,1,"",1,"We set up our display booth for the Beechcraft Museum fly in. At the same time Mark and I are hooking up the linkages on the left engine carburetor.
mrdouglas.org
.
.
.
.
.
#flyin #beechcraft #museum #history #aircraft #airplanephotos #photoofthedray",187_10-13-2021
CWDnGiHgb96,https://www.instagram.com/p/CWDnGiHgb96/,"11/09/2021 8:15:32am",carousel,202,3,"",3,"Tom installing the overhauled prop governor, we are ready to install the left side propeller having just completed all AD's, and completely reworked. This one is good for another 5 years.
mrdouglas.org
.
.
.
.
.
.
#hamiltonstandard #airplanepropeller #photooftheday #pratwhitney #dc3 #dc3restoration",189_11-09-2021
CWkKpK7gWmL,https://www.instagram.com/p/CWkKpK7gWmL/,"11/21/2021 11:41:48pm",image,98,0,"",1,"Fuel screens look good! Should be like new after a trip to the ultrasonic cleaner. I didn't know what we would find after 21 years of sitting. Pleasantly surprised! 
mrdouglas.org
. 
.
.
.
#100ll #avationlovers #fuelscreen #fuelsystem #dc3restoration",191_11-21-2021
CW9GsrPJvUr,https://www.instagram.com/p/CW9GsrPJvUr/,"12/01/2021 4:08:20pm",carousel,152,2,"",3,"Left engine cowlings all repaired and prepped for paint. Mark wants to paint the inside of the cowlings so dirt and grime is easily removed. Now's the time to do it, before all the actuator hardware for the cowl flaps are installed.
.
.
.
.
.
#aircraft #dc3 #airplanes #photooftheday #fun #paintprep",193_12-01-2021
CW-4aleA8dO,https://www.instagram.com/p/CW-4aleA8dO/,"12/02/2021 9:03:25am",video,60,0,"",1,"We're going to have the nicest cowlings on the flight line! Painting the inside of the cowling will make it much easier to clean.
.
.
.
.
#painting #aircraft #dc3 #restoration #donate #photooftheday #vintage #video",195_12-02-2021
CXEMCXQFdX4,https://www.instagram.com/p/CXEMCXQFdX4/,"12/04/2021 10:09:41am",carousel,90,0,"",2,"Are Springs are sprung! Time for some new ones! These are cowling fastener springs.
mrdouglas.org
.
.
.
.
.
#dc3dakota #radialengine #maintenance #airplanes #fasteners #fun",197_12-04-2021
CXcYT6iAmXp,https://www.instagram.com/p/CXcYT6iAmXp/,"12/13/2021 7:38:42pm",image,93,1,"",1,"Installing new engine cowling shock and vibration bumpers today. If anybody knows where we can find some more new ones please let me know.
mrdouglas.org
.
.
.
.
.
# rubber #avationlovers #restoration #vibration # aircraft #cowling #dc3",199_12-13-2021
CYRvdetJlaM,https://www.instagram.com/p/CYRvdetJlaM/,"01/03/2022 1:00:44pm",carousel,203,4,"",3,"A snowy night in Tennessee! Now that Winter's here, it will soon be over!
mrdouglas.org
.
.
.
.
.
#winter #photooftheday #dc3dakota
#fun",201_01-03-2022
CYrJvhdh_bk,https://www.instagram.com/p/CYrJvhdh_bk/,"01/13/2022 10:00:43am",video,98,6,"",1,"Cowl flaps on the left engine cowling have been refurbished, now we're trying to figure out how they go back on! It's a labor of love!
#fun
.
.
.
.
.
#dc3restoration #pratwhitney #donalddouglas #boeingcompany #boeinglovers #donate #laboroflove #radialengine",203_01-13-2022
CZGWQTDAy05,https://www.instagram.com/p/CZGWQTDAy05/,"01/23/2022 11:20:14pm",carousel,114,4,"",4,"Clean, repair then paint! We've been doing this a lot. Sure is going to be nice when we are all done.",205_01-23-2022
CZcMf5ihNps,https://www.instagram.com/p/CZcMf5ihNps/,"02/01/2022 11:03:38am",video,73,0,"",1,"Lots of little pieces parts that make these cowl flaps work! We're paying attention to every detail!
mrdouglas.org
.
.
.
.
.
#gettingitdone #dc3restoration #dc3lovers #skyporn #mechanicporn #photooftheday",207_02-01-2022
CZhJGOKr4or,https://www.instagram.com/p/CZhJGOKr4or/,"02/03/2022 9:04:45am",image,60,0,"",1,"Cleaned and replace the O-rings of the cowl flap hydraulic cylinder actuator. We will reinstall it on the cowling I'll attach the rods.
mrdouglas.org
.
.
.
.
#dc3lovers #photooftheday #mechanicporn #gettingitdone #boeingcompany #radialengine #donate #fun #dc3dakota",209_02-03-2022
CaThV9HA3nw,https://www.instagram.com/p/CaThV9HA3nw/,"02/22/2022 10:38:39pm",image,82,2,"",1,"Left cowling is ready for paint! Dick Higley and I finish the assembly today. Mark should paint it on Friday.
#mrdouglas.org
.
.
.
.
.
#dc3restoration #mechanicporn #dc3lovers #fun #radialengine #gettingitdone #dc3dakota #boeingcompany #aircraft #boeinglovers",211_02-22-2022
CaryEtYr54c,https://www.instagram.com/p/CaryEtYr54c/,"03/04/2022 8:46:37am",carousel,96,1,"",2,"Right and left engine cowlings complete!
mrdouglas.org
.
.
.
.
.
#dc3 #avationlovers #restoration #photooftheday #fun #boeingcompany",213_03-04-2022
Ca2ikywFBNd,https://www.instagram.com/p/Ca2ikywFBNd/,"03/08/2022 1:02:50pm",carousel,90,2,"",2,"Here are the overhauled auxiliary boost pumps! With a pic of how they looked when I sent them to Aircraft Accessories of Oklahoma, they have done a great job on them.
.
.
.
.
.
#fuel #fuelsystem #boeingcompany #fuelboostpump #pratwhitney #radialengine",215_03-08-2022
CbliyAwgpTK,https://www.instagram.com/p/CbliyAwgpTK/,"03/26/2022 8:08:56pm",carousel,79,14,"",2,"Let's charge these new Gill 88 deep cycle batteries. The DC-3 takes two in series to make a 24 volt system. They need to charge for 24 hours at 6 amps. We'll test them tomorrow to see how they charged.
#mrdouglas.org
.
.
.
.
.
#batteries #leadacidbattery #batterystorage #boeinglovers #dc3restoration #batterycharger #fun #photooftheday",217_03-26-2022
CbsFGnWA81e,https://www.instagram.com/p/CbsFGnWA81e/,"03/29/2022 9:12:36am",video,55,0,"",1,"Battery test",219_03-29-2022
CcJQrhRJNfO,https://www.instagram.com/p/CcJQrhRJNfO/,"04/09/2022 5:05:24pm","reel (reel)",296,7,"",1,(none),221_04-09-2022_reel
CcaU8LpOnjC,https://www.instagram.com/p/CcaU8LpOnjC/,"04/16/2022 8:07:44am",image,283,2,"",1,"Can't think of a better way to spend a Good Friday! Completing the reassembly right engine propeller all ADs complied with. Should be good for 5 years.
mrdouglas.org
.
.
.
.
.
.
#avationlovers #propeller #ads #dc3lovers #aircraftmaintenance",223_04-16-2022
Ccg7I6gs_00,https://www.instagram.com/p/Ccg7I6gs_00/,"04/18/2022 9:36:58pm",image,125,3,"",1,"Sleep tight Mr. D! We're putting fuel screens in tomorrow.
mrdouglas.org
.
.
.
.
#thegreatestjumpshipever #dc3",225_04-18-2022
Cc5uG3DLDs0,https://www.instagram.com/p/Cc5uG3DLDs0/,"04/28/2022 12:44:06pm",carousel,176,0,"",3,"Left engine instrumentation wiring has been completed including the vibrator. The vibrator actually is engaged when starting the engine it gives a 3 to 4 amp boost to help the engine start.
mrdouglas.org
.
.
.
.
.
#radialengine #engineinstruments #dc3 #followus",227_04-28-2022
Cdevp7PgML3,https://www.instagram.com/p/Cdevp7PgML3/,"05/12/2022 9:49:32pm",image,90,0,"",1,"Right engine feathering line installed to the prop governor. We also installed left engine hydraulic pump and lines. It was a good day!
mrdouglas.org
.
.
.
.
.
.
#sav_a_dc3 #radialengine #dc3 #photooftheday #airplanes #oilsystem  #prattandwhitney #engines",229_05-12-2022
CdmYj9vAAlA,https://www.instagram.com/p/CdmYj9vAAlA/,"05/15/2022 9:01:40pm",image,159,1,"",1,"Today was a good day! Are repairs to the oil tank we're successful. So we added 20 gallons of oil into the right engine. Then we pre-lubed it by using the feathering pump to pressurize the system. That clean oil was pumped through the oil screen Inlet into the whole engine, including the propeller dome.
.
.
.
.
#blackgold #texastea
#fun #dc3dakota #photooftheday",231_05-15-2022
CdqJM1dAJGF,https://www.instagram.com/p/CdqJM1dAJGF/,"05/17/2022 8:04:58am",video,123,1,"",1,"Right engine starter test. Both engines are turning strong on the new batteries. We will be checking the fuel systems next for leaks.
mrdouglas.org
.
.
.
.
.
#starter #dc3 #airplane #24volts",233_05-17-2022
Cd6yGxcpLKf,https://www.instagram.com/p/Cd6yGxcpLKf/,"05/23/2022 7:09:41pm",carousel,112,2,"",2,"A cloudy, foggy, drizzly day in Tennessee. Guess we'll do something inside! I removed all the placards and cleaned the throttle quadrant! Sure looks a lot better. But with fresh paint and some new placards it will be good as new!
mrdouglas.org
.
.
.
.
.
#restoration #airplanestuff #fun #photooftheday #conradhilton #donalddouglas #donatetoday #501c3 #boieng #dc3",235_05-23-2022
CeEqhhwph0o,https://www.instagram.com/p/CeEqhhwph0o/,"05/27/2022 3:15:50pm",carousel,103,3,"",2,"Only one way to check for fuel leaks!
So far so good. We know that two of the four tanks need repair. We are checking the two good ones now. No tank leaks! We will check the rest of the system tomorrow.
mrdouglas.org
.
.
.
.
.
#100ll #avgas #fossilfuels #funstuff #dc3 #crazyfuelprices #donatetoday",237_05-27-2022
CebZta7r1Ta,https://www.instagram.com/p/CebZta7r1Ta/,"06/05/2022 11:11:27am",carousel,86,2,"",3,"Completed prop governor cabling on the left side just need to start it and make final adjustments. Fuel system on the left side checks out fine, but we were not getting fuel pressure indication in the cockpit. We swapped the lines and stripped the fitting! Darn it so close.
mrdouglas.org
.
.
.
.
.
.
#photooftheday #fun #dc3restoration #pleasedonate",239_06-05-2022
CgSiJwzJJgp,https://www.instagram.com/p/CgSiJwzJJgp/,"07/21/2022 5:36:00pm",video,250,17,"Tullahoma Regional Airport",1,"Mister Douglas coming back to life! 3:01 PM we started the right engine. It's been 23 years! That 0 time Pratt & Whitney 1830 sure sounds sweet!
mrdouglas.org
.
.
.
.
.
#engines #airplanes #coolstuff #fun 
#pw1830engines #dc3#dc3restoration",241_07-21-2022
